date,time_interval,quantity
9/6/22,4,2
9/6/22,5,2
9/6/22,6,21
9/6/22,7,63
9/6/22,8,154
9/6/22,9,315
9/6/22,10,254
9/6/22,11,226
9/6/22,12,271
9/6/22,13,262
9/6/22,14,218
9/6/22,15,213
9/6/22,16,194
9/6/22,17,251
9/6/22,18,260
9/6/22,19,282
9/6/22,20,103
9/6/22,21,129
9/6/22,22,70
9/6/22,23,31
9/6/22,24,2
9/7/22,0,8
9/7/22,1,12
9/7/22,2,4
9/7/22,3,2
9/7/22,5,4
9/7/22,6,23
9/7/22,7,69
9/7/22,8,166
9/7/22,9,203
9/7/22,10,216
9/7/22,11,319
9/7/22,12,323
9/7/22,13,278
9/7/22,14,275
9/7/22,15,109
9/7/22,16,288
9/7/22,17,263
9/7/22,18,268
9/7/22,19,238
9/7/22,20,206
9/7/22,21,103
9/7/22,22,77
9/7/22,23,33
9/7/22,24,8
9/8/22,0,7
9/8/22,1,5
9/8/22,2,5
9/8/22,3,1
9/8/22,4,2
9/8/22,5,6
9/8/22,6,22
9/8/22,7,69
9/8/22,8,168
9/8/22,9,294
9/8/22,10,251
9/8/22,11,319
9/8/22,12,301
9/8/22,13,212
9/8/22,14,253
9/8/22,15,233
9/8/22,16,209
9/8/22,17,220
9/8/22,18,244
9/8/22,19,247
9/8/22,20,183
9/8/22,21,110
9/8/22,22,59
9/8/22,23,23
9/8/22,24,2
9/9/22,0,7
9/9/22,1,12
9/9/22,2,3
9/9/22,3,4
9/9/22,4,4
9/9/22,5,5
9/9/22,6,34
9/9/22,7,66
9/9/22,8,181
9/9/22,9,284
9/9/22,10,300
9/9/22,11,287
9/9/22,12,255
9/9/22,13,256
9/9/22,14,230
9/9/22,15,222
9/9/22,16,207
9/9/22,17,187
9/9/22,18,255
9/9/22,19,248
9/9/22,20,180
9/9/22,21,125
9/9/22,22,56
9/9/22,23,25
9/9/22,24,2
9/10/22,0,12
9/10/22,1,9
9/10/22,2,5
9/10/22,3,3
9/10/22,4,6
9/10/22,5,6
9/10/22,6,25
9/10/22,7,87
9/10/22,8,166
9/10/22,9,262
9/10/22,10,273
9/10/22,11,256
9/10/22,12,247
9/10/22,13,207
9/10/22,14,210
9/10/22,15,186
9/10/22,16,162
9/10/22,17,194
9/10/22,18,184
9/10/22,19,191
9/10/22,20,155
9/10/22,21,96
9/10/22,22,58
9/10/22,23,24
9/10/22,24,3
9/11/22,0,8
9/11/22,1,20
9/11/22,2,4
9/11/22,4,6
9/11/22,5,7
9/11/22,6,20
9/11/22,7,61
9/11/22,8,156
9/11/22,9,267
9/11/22,10,126
9/11/22,11,266
9/11/22,12,284
9/11/22,13,277
9/11/22,14,110
9/11/22,15,258
9/11/22,16,235
9/11/22,17,259
9/11/22,18,280
9/11/22,19,207
9/11/22,20,171
9/11/22,21,105
9/11/22,22,59
9/11/22,23,18
9/11/22,24,6
9/12/22,0,10
9/12/22,1,2
9/12/22,2,5
9/12/22,3,5
9/12/22,4,5
9/12/22,5,3
9/12/22,6,24
9/12/22,7,85
9/12/22,8,194
9/12/22,9,282
9/12/22,10,211
9/12/22,11,274
9/12/22,12,117
9/12/22,13,349
9/12/22,14,256
9/12/22,15,201
9/12/22,16,212
9/12/22,17,263
9/12/22,18,250
9/12/22,19,258
9/12/22,20,169
9/12/22,21,123
9/12/22,22,61
9/12/22,23,28
9/12/22,24,3
9/13/22,0,6
9/13/22,1,8
9/13/22,2,6
9/13/22,3,10
9/13/22,4,6
9/13/22,5,13
9/13/22,6,34
9/13/22,7,86
9/13/22,8,193
9/13/22,9,242
9/13/22,10,284
9/13/22,11,222
9/13/22,12,279
9/13/22,13,246
9/13/22,14,184
9/13/22,15,206
9/13/22,16,211
9/13/22,17,233
9/13/22,18,255
9/13/22,19,234
9/13/22,20,209
9/13/22,21,137
9/13/22,22,71
9/13/22,23,30
9/13/22,24,2
9/14/22,0,8
9/14/22,1,5
9/14/22,2,1
9/14/22,3,4
9/14/22,4,2
9/14/22,5,9
9/14/22,6,34
9/14/22,7,65
9/14/22,8,232
9/14/22,9,236
9/14/22,10,148
9/14/22,11,323
9/14/22,12,300
9/14/22,13,231
9/14/22,14,241
9/14/22,15,164
9/14/22,16,211
9/14/22,17,235
9/14/22,18,222
9/14/22,19,244
9/14/22,20,221
9/14/22,21,118
9/14/22,22,64
9/14/22,23,24
9/14/22,24,9
9/15/22,0,10
9/15/22,1,8
9/15/22,2,8
9/15/22,3,10
9/15/22,4,4
9/15/22,5,6
9/15/22,6,29
9/15/22,7,81
9/15/22,8,187
9/15/22,9,272
9/15/22,10,152
9/15/22,11,296
9/15/22,12,280
9/15/22,13,266
9/15/22,14,122
9/15/22,15,267
9/15/22,16,233
9/15/22,17,206
9/15/22,18,182
9/15/22,19,264
9/15/22,20,119
9/15/22,21,124
9/15/22,22,73
9/15/22,23,32
9/15/22,24,3
9/16/22,0,15
9/16/22,1,12
9/16/22,2,5
9/16/22,3,1
9/16/22,4,2
9/16/22,5,11
9/16/22,6,36
9/16/22,7,92
9/16/22,8,177
9/16/22,9,270
9/16/22,10,284
9/16/22,11,275
9/16/22,12,288
9/16/22,13,226
9/16/22,14,226
9/16/22,15,222
9/16/22,16,273
9/16/22,17,278
9/16/22,18,165
9/16/22,19,195
9/16/22,20,202
9/16/22,21,141
9/16/22,22,67
9/16/22,23,37
9/16/22,24,3
9/17/22,0,9
9/17/22,1,8
9/17/22,2,3
9/17/22,3,3
9/17/22,4,7
9/17/22,5,6
9/17/22,6,19
9/17/22,7,74
9/17/22,8,188
9/17/22,9,276
9/17/22,10,305
9/17/22,11,246
9/17/22,12,229
9/17/22,13,222
9/17/22,14,203
9/17/22,15,177
9/17/22,16,197
9/17/22,17,157
9/17/22,18,206
9/17/22,19,222
9/17/22,20,183
9/17/22,21,98
9/17/22,22,64
9/17/22,23,34
9/17/22,24,4
9/18/22,0,16
9/18/22,1,7
9/18/22,2,2
9/18/22,3,4
9/18/22,5,11
9/18/22,6,19
9/18/22,7,57
9/18/22,8,176
9/18/22,9,269
9/18/22,10,222
9/18/22,11,190
9/18/22,12,312
9/18/22,13,165
9/18/22,14,124
9/18/22,15,158
9/18/22,16,283
9/18/22,17,275
9/18/22,18,133
9/18/22,19,151
9/18/22,20,191
9/18/22,21,106
9/18/22,22,61
9/18/22,23,30
9/18/22,24,6
9/19/22,0,11
9/19/22,1,12
9/19/22,2,7
9/19/22,3,1
9/19/22,4,4
9/19/22,5,9
9/19/22,6,26
9/19/22,7,85
9/19/22,8,217
9/19/22,9,322
9/19/22,10,226
9/19/22,11,199
9/19/22,12,299
9/19/22,13,288
9/19/22,14,279
9/19/22,15,151
9/19/22,16,217
9/19/22,17,262
9/19/22,18,257
9/19/22,19,172
9/19/22,20,222
9/19/22,21,132
9/19/22,22,50
9/19/22,23,45
9/19/22,24,3
9/20/22,0,11
9/20/22,1,8
9/20/22,2,2
9/20/22,3,2
9/20/22,4,3
9/20/22,5,5
9/20/22,6,36
9/20/22,7,94
9/20/22,8,178
9/20/22,9,250
9/20/22,10,293
9/20/22,11,298
9/20/22,12,298
9/20/22,13,246
9/20/22,14,227
9/20/22,15,202
9/20/22,16,202
9/20/22,17,193
9/20/22,18,210
9/20/22,19,235
9/20/22,20,201
9/20/22,21,112
9/20/22,22,73
9/20/22,23,22
9/20/22,24,6
9/21/22,0,9
9/21/22,1,7
9/21/22,2,5
9/21/22,3,2
9/21/22,4,2
9/21/22,5,6
9/21/22,6,30
9/21/22,7,77
9/21/22,8,172
9/21/22,9,264
9/21/22,10,236
9/21/22,11,269
9/21/22,12,291
9/21/22,13,245
9/21/22,14,231
9/21/22,15,229
9/21/22,16,197
9/21/22,17,227
9/21/22,18,218
9/21/22,19,213
9/21/22,20,192
9/21/22,21,166
9/21/22,22,60
9/21/22,23,30
9/21/22,24,3
9/22/22,0,7
9/22/22,1,7
9/22/22,2,1
9/22/22,3,1
9/22/22,4,1
9/22/22,5,3
9/22/22,6,34
9/22/22,7,61
9/22/22,8,179
9/22/22,9,243
9/22/22,10,296
9/22/22,11,224
9/22/22,12,229
9/22/22,13,287
9/22/22,14,224
9/22/22,15,121
9/22/22,16,209
9/22/22,17,218
9/22/22,18,209
9/22/22,19,231
9/22/22,20,177
9/22/22,21,131
9/22/22,22,53
9/22/22,23,31
9/22/22,24,5
9/23/22,0,11
9/23/22,1,8
9/23/22,2,4
9/23/22,3,3
9/23/22,4,4
9/23/22,5,5
9/23/22,6,35
9/23/22,7,71
9/23/22,8,171
9/23/22,9,274
9/23/22,10,243
9/23/22,11,227
9/23/22,12,279
9/23/22,13,214
9/23/22,14,141
9/23/22,15,207
9/23/22,16,224
9/23/22,17,243
9/23/22,18,160
9/23/22,19,257
9/23/22,20,186
9/23/22,21,114
9/23/22,22,65
9/23/22,23,34
9/23/22,24,2
9/24/22,0,10
9/24/22,1,15
9/24/22,2,9
9/24/22,3,7
9/24/22,4,9
9/24/22,5,2
9/24/22,6,23
9/24/22,7,68
9/24/22,8,178
9/24/22,9,268
9/24/22,10,332
9/24/22,11,204
9/24/22,12,373
9/24/22,13,305
9/24/22,14,118
9/24/22,15,257
9/24/22,16,266
9/24/22,17,222
9/24/22,18,225
9/24/22,19,201
9/24/22,20,152
9/24/22,21,104
9/24/22,22,56
9/24/22,23,37
9/24/22,24,4
9/25/22,0,8
9/25/22,1,14
9/25/22,2,4
9/25/22,3,3
9/25/22,4,5
9/25/22,5,24
9/25/22,6,28
9/25/22,7,48
9/25/22,8,142
9/25/22,9,257
9/25/22,10,299
9/25/22,11,240
9/25/22,12,350
9/25/22,13,157
9/25/22,14,187
9/25/22,15,266
9/25/22,16,255
9/25/22,17,229
9/25/22,18,191
9/25/22,19,216
9/25/22,20,169
9/25/22,21,119
9/25/22,22,64
9/25/22,23,34
9/25/22,24,2
9/26/22,0,15
9/26/22,1,9
9/26/22,3,2
9/26/22,4,3
9/26/22,5,8
9/26/22,6,28
9/26/22,7,85
9/26/22,8,147
9/26/22,9,252
9/26/22,10,267
9/26/22,11,262
9/26/22,12,278
9/26/22,13,216
9/26/22,14,191
9/26/22,15,211
9/26/22,16,194
9/26/22,17,209
9/26/22,18,216
9/26/22,19,189
9/26/22,20,186
9/26/22,21,120
9/26/22,22,68
9/26/22,23,19
9/26/22,24,3
9/27/22,0,5
9/27/22,1,7
9/27/22,2,9
9/27/22,3,11
9/27/22,4,25
9/27/22,5,6
9/27/22,6,32
9/27/22,7,64
9/27/22,8,148
9/27/22,9,252
9/27/22,10,265
9/27/22,11,277
9/27/22,12,167
9/27/22,13,220
9/27/22,14,210
9/27/22,15,203
9/27/22,16,196
9/27/22,17,205
9/27/22,18,225
9/27/22,19,217
9/27/22,20,172
9/27/22,21,112
9/27/22,22,55
9/27/22,23,29
9/27/22,24,3
9/28/22,0,13
9/28/22,1,9
9/28/22,2,10
9/28/22,3,8
9/28/22,4,13
9/28/22,5,4
9/28/22,6,36
9/28/22,7,67
9/28/22,8,169
9/28/22,9,268
9/28/22,10,323
9/28/22,11,190
9/28/22,12,219
9/28/22,13,237
9/28/22,14,160
9/28/22,15,219
9/28/22,16,218
9/28/22,17,208
9/28/22,18,226
9/28/22,19,241
9/28/22,20,175
9/28/22,21,129
9/28/22,22,74
9/28/22,23,30
9/28/22,24,6
9/29/22,0,6
9/29/22,1,5
9/29/22,2,2
9/29/22,3,1
9/29/22,4,11
9/29/22,5,15
9/29/22,6,29
9/29/22,7,80
9/29/22,8,184
9/29/22,9,216
9/29/22,10,269
9/29/22,11,260
9/29/22,12,262
9/29/22,13,243
9/29/22,14,215
9/29/22,15,177
9/29/22,16,184
9/29/22,17,200
9/29/22,18,228
9/29/22,19,220
9/29/22,20,180
9/29/22,21,107
9/29/22,22,47
9/29/22,23,24
9/29/22,24,5
9/30/22,0,9
9/30/22,1,3
9/30/22,2,4
9/30/22,3,3
9/30/22,4,6
9/30/22,5,12
9/30/22,6,32
9/30/22,7,93
9/30/22,8,179
9/30/22,9,290
9/30/22,10,293
9/30/22,11,265
9/30/22,12,242
9/30/22,13,240
9/30/22,14,211
9/30/22,15,197
9/30/22,16,170
9/30/22,17,205
9/30/22,18,243
9/30/22,19,214
9/30/22,20,189
9/30/22,21,120
9/30/22,22,51
9/30/22,23,37
9/30/22,24,2
10/1/22,0,11
10/1/22,1,7
10/1/22,2,5
10/1/22,3,2
10/1/22,4,3
10/1/22,5,9
10/1/22,6,23
10/1/22,7,49
10/1/22,8,170
10/1/22,9,272
10/1/22,10,323
10/1/22,11,164
10/1/22,12,244
10/1/22,13,244
10/1/22,14,279
10/1/22,15,243
10/1/22,16,215
10/1/22,17,207
10/1/22,18,200
10/1/22,19,169
10/1/22,20,157
10/1/22,21,124
10/1/22,22,58
10/1/22,23,30
10/1/22,24,5
10/2/22,0,11
10/2/22,1,3
10/2/22,2,9
10/2/22,3,5
10/2/22,4,3
10/2/22,5,4
10/2/22,6,15
10/2/22,7,62
10/2/22,8,125
10/2/22,9,223
10/2/22,10,309
10/2/22,11,176
10/2/22,12,262
10/2/22,13,233
10/2/22,14,220
10/2/22,15,240
10/2/22,16,201
10/2/22,17,240
10/2/22,18,232
10/2/22,19,233
10/2/22,20,147
10/2/22,21,125
10/2/22,22,58
10/2/22,23,37
10/2/22,24,2
10/3/22,0,5
10/3/22,1,4
10/3/22,2,1
10/3/22,3,4
10/3/22,4,6
10/3/22,5,10
10/3/22,6,19
10/3/22,7,74
10/3/22,8,171
10/3/22,9,264
10/3/22,10,309
10/3/22,11,318
10/3/22,12,308
10/3/22,13,239
10/3/22,14,230
10/3/22,15,217
10/3/22,16,217
10/3/22,17,208
10/3/22,18,239
10/3/22,19,247
10/3/22,20,189
10/3/22,21,126
10/3/22,22,45
10/3/22,23,30
10/3/22,24,2
10/4/22,0,9
10/4/22,1,5
10/4/22,2,5
10/4/22,3,4
10/4/22,4,12
10/4/22,5,14
10/4/22,6,27
10/4/22,7,104
10/4/22,8,167
10/4/22,9,280
10/4/22,10,256
10/4/22,11,287
10/4/22,12,254
10/4/22,13,220
10/4/22,14,240
10/4/22,15,191
10/4/22,16,180
10/4/22,17,202
10/4/22,18,210
10/4/22,19,232
10/4/22,20,190
10/4/22,21,111
10/4/22,22,66
10/4/22,23,27
10/4/22,24,5
10/5/22,0,4
10/5/22,1,5
10/5/22,2,1
10/5/22,3,7
10/5/22,4,4
10/5/22,5,14
10/5/22,6,22
10/5/22,7,75
10/5/22,8,174
10/5/22,9,265
10/5/22,10,313
10/5/22,11,255
10/5/22,12,254
10/5/22,13,260
10/5/22,14,217
10/5/22,15,228
10/5/22,16,193
10/5/22,17,188
10/5/22,18,267
10/5/22,19,227
10/5/22,20,147
10/5/22,21,124
10/5/22,22,60
10/5/22,23,29
10/5/22,24,4
10/6/22,0,14
10/6/22,1,6
10/6/22,2,6
10/6/22,3,2
10/6/22,4,8
10/6/22,5,10
10/6/22,6,33
10/6/22,7,89
10/6/22,8,197
10/6/22,9,287
10/6/22,10,294
10/6/22,11,295
10/6/22,12,263
10/6/22,13,238
10/6/22,14,204
10/6/22,15,228
10/6/22,16,204
10/6/22,17,242
10/6/22,18,254
10/6/22,19,234
10/6/22,20,169
10/6/22,21,125
10/6/22,22,64
10/6/22,23,30
10/6/22,24,4
10/7/22,0,10
10/7/22,1,5
10/7/22,2,1
10/7/22,3,9
10/7/22,4,2
10/7/22,5,6
10/7/22,6,29
10/7/22,7,88
10/7/22,8,194
10/7/22,9,300
10/7/22,10,312
10/7/22,11,299
10/7/22,12,190
10/7/22,13,227
10/7/22,14,221
10/7/22,15,227
10/7/22,16,189
10/7/22,17,214
10/7/22,18,210
10/7/22,19,220
10/7/22,20,173
10/7/22,21,118
10/7/22,22,56
10/7/22,23,32
10/7/22,24,2
10/8/22,0,14
10/8/22,1,15
10/8/22,2,6
10/8/22,3,5
10/8/22,4,6
10/8/22,5,3
10/8/22,6,23
10/8/22,7,68
10/8/22,8,167
10/8/22,9,269
10/8/22,10,284
10/8/22,11,278
10/8/22,12,254
10/8/22,13,212
10/8/22,14,202
10/8/22,15,177
10/8/22,16,208
10/8/22,17,197
10/8/22,18,222
10/8/22,19,175
10/8/22,20,151
10/8/22,21,107
10/8/22,22,59
10/8/22,23,21
10/8/22,24,4
10/9/22,0,7
10/9/22,1,12
10/9/22,2,9
10/9/22,3,3
10/9/22,4,3
10/9/22,5,6
10/9/22,6,11
10/9/22,7,74
10/9/22,8,154
10/9/22,9,281
10/9/22,10,227
10/9/22,11,253
10/9/22,12,252
10/9/22,13,235
10/9/22,14,233
10/9/22,15,177
10/9/22,16,222
10/9/22,17,227
10/9/22,18,196
10/9/22,19,217
10/9/22,20,186
10/9/22,21,104
10/9/22,22,49
10/9/22,23,23
10/9/22,24,7
10/10/22,0,10
10/10/22,1,5
10/10/22,2,22
10/10/22,3,4
10/10/22,4,6
10/10/22,5,8
10/10/22,6,21
10/10/22,7,68
10/10/22,8,191
10/10/22,9,278
10/10/22,10,293
10/10/22,11,297
10/10/22,12,207
10/10/22,13,245
10/10/22,14,207
10/10/22,15,208
10/10/22,16,194
10/10/22,17,201
10/10/22,18,240
10/10/22,19,251
10/10/22,20,186
10/10/22,21,106
10/10/22,22,69
10/10/22,23,32
10/10/22,24,4
10/11/22,0,11
10/11/22,1,6
10/11/22,2,4
10/11/22,4,3
10/11/22,5,8
10/11/22,6,38
10/11/22,7,65
10/11/22,8,170
10/11/22,9,277
10/11/22,10,287
10/11/22,11,255
10/11/22,12,251
10/11/22,13,200
10/11/22,14,179
10/11/22,15,190
10/11/22,16,193
10/11/22,17,204
10/11/22,18,231
10/11/22,19,237
10/11/22,20,197
10/11/22,21,125
10/11/22,22,72
10/11/22,23,21
10/11/22,24,5
10/12/22,0,12
10/12/22,1,6
10/12/22,2,5
10/12/22,3,8
10/12/22,4,4
10/12/22,5,22
10/12/22,6,31
10/12/22,7,92
10/12/22,8,193
10/12/22,9,270
10/12/22,10,298
10/12/22,11,265
10/12/22,12,269
10/12/22,13,183
10/12/22,14,223
10/12/22,15,204
10/12/22,16,222
10/12/22,17,215
10/12/22,18,201
10/12/22,19,260
10/12/22,20,201
10/12/22,21,117
10/12/22,22,62
10/12/22,23,21
10/12/22,24,4
10/13/22,0,12
10/13/22,1,8
10/13/22,2,3
10/13/22,3,3
10/13/22,4,4
10/13/22,5,11
10/13/22,6,39
10/13/22,7,94
10/13/22,8,209
10/13/22,9,320
10/13/22,10,231
10/13/22,11,199
10/13/22,12,260
10/13/22,13,247
10/13/22,14,189
10/13/22,15,200
10/13/22,16,209
10/13/22,17,225
10/13/22,18,257
10/13/22,19,228
10/13/22,20,188
10/13/22,21,117
10/13/22,22,53
10/13/22,23,31
10/13/22,24,2
10/14/22,0,6
10/14/22,1,10
10/14/22,2,8
10/14/22,3,5
10/14/22,4,5
10/14/22,5,14
10/14/22,6,25
10/14/22,7,101
10/14/22,8,182
10/14/22,9,263
10/14/22,10,213
10/14/22,11,212
10/14/22,12,270
10/14/22,13,230
10/14/22,14,232
10/14/22,15,189
10/14/22,16,177
10/14/22,17,264
10/14/22,18,235
10/14/22,19,212
10/14/22,20,169
10/14/22,21,103
10/14/22,22,70
10/14/22,23,39
10/14/22,24,1
10/15/22,0,10
10/15/22,1,8
10/15/22,2,5
10/15/22,3,1
10/15/22,4,4
10/15/22,5,2
10/15/22,6,21
10/15/22,7,70
10/15/22,8,198
10/15/22,9,263
10/15/22,10,246
10/15/22,11,211
10/15/22,12,212
10/15/22,13,186
10/15/22,14,214
10/15/22,15,212
10/15/22,16,211
10/15/22,17,208
10/15/22,18,230
10/15/22,19,203
10/15/22,20,166
10/15/22,21,114
10/15/22,22,57
10/15/22,23,28
10/15/22,24,8
10/16/22,0,13
10/16/22,1,9
10/16/22,2,5
10/16/22,3,3
10/16/22,4,2
10/16/22,5,7
10/16/22,6,12
10/16/22,7,73
10/16/22,8,199
10/16/22,9,258
10/16/22,10,287
10/16/22,11,243
10/16/22,12,228
10/16/22,13,251
10/16/22,14,221
10/16/22,15,172
10/16/22,16,204
10/16/22,17,267
10/16/22,18,206
10/16/22,19,202
10/16/22,20,176
10/16/22,21,116
10/16/22,22,56
10/16/22,23,36
10/16/22,24,4
10/17/22,0,10
10/17/22,1,5
10/17/22,2,6
10/17/22,3,3
10/17/22,4,6
10/17/22,5,11
10/17/22,6,27
10/17/22,7,62
10/17/22,8,199
10/17/22,9,277
10/17/22,10,312
10/17/22,11,285
10/17/22,12,259
10/17/22,13,298
10/17/22,14,187
10/17/22,15,171
10/17/22,16,206
10/17/22,17,229
10/17/22,18,205
10/17/22,19,248
10/17/22,20,171
10/17/22,21,126
10/17/22,22,56
10/17/22,23,31
10/17/22,24,6
10/18/22,0,5
10/18/22,1,2
10/18/22,2,2
10/18/22,3,2
10/18/22,4,4
10/18/22,5,7
10/18/22,6,22
10/18/22,7,86
10/18/22,8,196
10/18/22,9,263
10/18/22,10,352
10/18/22,11,268
10/18/22,12,304
10/18/22,13,277
10/18/22,14,215
10/18/22,15,207
10/18/22,16,216
10/18/22,17,229
10/18/22,18,248
10/18/22,19,233
10/18/22,20,186
10/18/22,21,111
10/18/22,22,65
10/18/22,23,21
10/18/22,24,2
10/19/22,0,5
10/19/22,1,6
10/19/22,2,5
10/19/22,3,1
10/19/22,4,4
10/19/22,5,2
10/19/22,6,31
10/19/22,7,96
10/19/22,8,193
10/19/22,9,273
10/19/22,10,311
10/19/22,11,270
10/19/22,12,295
10/19/22,13,239
10/19/22,14,230
10/19/22,15,207
10/19/22,16,239
10/19/22,17,242
10/19/22,18,228
10/19/22,19,226
10/19/22,20,184
10/19/22,21,116
10/19/22,22,60
10/19/22,23,32
10/19/22,24,3
10/20/22,0,5
10/20/22,1,5
10/20/22,2,1
10/20/22,3,2
10/20/22,4,4
10/20/22,5,5
10/20/22,6,27
10/20/22,7,112
10/20/22,8,227
10/20/22,9,268
10/20/22,10,296
10/20/22,11,289
10/20/22,12,292
10/20/22,13,238
10/20/22,14,226
10/20/22,15,230
10/20/22,16,203
10/20/22,17,229
10/20/22,18,261
10/20/22,19,260
10/20/22,20,217
10/20/22,21,145
10/20/22,22,67
10/20/22,23,33
10/20/22,24,4
10/21/22,0,7
10/21/22,1,7
10/21/22,2,3
10/21/22,3,2
10/21/22,4,12
10/21/22,5,9
10/21/22,6,26
10/21/22,7,95
10/21/22,8,207
10/21/22,9,287
10/21/22,10,308
10/21/22,11,274
10/21/22,12,263
10/21/22,13,265
10/21/22,14,263
10/21/22,15,225
10/21/22,16,198
10/21/22,17,211
10/21/22,18,269
10/21/22,19,48
10/21/22,20,194
10/21/22,21,118
10/21/22,22,83
10/21/22,23,30
10/21/22,24,3
10/22/22,0,14
10/22/22,1,10
10/22/22,2,2
10/22/22,3,2
10/22/22,4,7
10/22/22,5,6
10/22/22,6,19
10/22/22,7,70
10/22/22,8,183
10/22/22,9,283
10/22/22,10,297
10/22/22,11,261
10/22/22,12,266
10/22/22,13,278
10/22/22,14,248
10/22/22,15,208
10/22/22,16,192
10/22/22,17,226
10/22/22,18,208
10/22/22,19,130
10/22/22,20,137
10/22/22,21,93
10/22/22,22,63
10/22/22,23,37
10/22/22,24,3
10/23/22,0,21
10/23/22,1,7
10/23/22,2,10
10/23/22,3,2
10/23/22,4,4
10/23/22,5,3
10/23/22,6,16
10/23/22,7,70
10/23/22,8,138
10/23/22,9,232
10/23/22,10,290
10/23/22,11,303
10/23/22,12,303
10/23/22,13,266
10/23/22,14,271
10/23/22,15,249
10/23/22,16,261
10/23/22,17,251
10/23/22,18,211
10/23/22,19,194
10/23/22,20,161
10/23/22,21,116
10/23/22,22,68
10/23/22,23,29
10/23/22,24,8
10/24/22,0,14
10/24/22,1,10
10/24/22,2,3
10/24/22,3,7
10/24/22,4,8
10/24/22,5,15
10/24/22,6,23
10/24/22,7,63
10/24/22,8,184
10/24/22,9,258
10/24/22,10,303
10/24/22,11,278
10/24/22,12,282
10/24/22,13,242
10/24/22,14,241
10/24/22,15,163
10/24/22,16,189
10/24/22,17,196
10/24/22,18,250
10/24/22,19,204
10/24/22,20,171
10/24/22,21,111
10/24/22,22,70
10/24/22,23,21
10/24/22,24,4
10/25/22,0,8
10/25/22,1,4
10/25/22,2,6
10/25/22,3,2
10/25/22,4,3
10/25/22,5,13
10/25/22,6,21
10/25/22,7,97
10/25/22,8,189
10/25/22,9,270
10/25/22,10,276
10/25/22,11,295
10/25/22,12,256
10/25/22,13,235
10/25/22,14,190
10/25/22,15,194
10/25/22,16,194
10/25/22,17,219
10/25/22,18,270
10/25/22,19,217
10/25/22,20,213
10/25/22,21,136
10/25/22,22,71
10/25/22,23,33
10/25/22,24,7
10/26/22,0,6
10/26/22,1,7
10/26/22,2,2
10/26/22,3,2
10/26/22,4,2
10/26/22,5,2
10/26/22,6,19
10/26/22,7,56
10/26/22,8,146
10/26/22,9,289
10/26/22,10,346
10/26/22,11,282
10/26/22,12,210
10/26/22,13,246
10/26/22,14,197
10/26/22,15,190
10/26/22,16,227
10/26/22,17,224
10/26/22,18,258
10/26/22,19,226
10/26/22,20,176
10/26/22,21,129
10/26/22,22,70
10/26/22,23,44
10/26/22,24,6
10/27/22,0,2
10/27/22,1,8
10/27/22,2,3
10/27/22,3,3
10/27/22,4,2
10/27/22,5,14
10/27/22,6,27
10/27/22,7,101
10/27/22,8,210
10/27/22,9,296
10/27/22,10,288
10/27/22,11,265
10/27/22,12,279
10/27/22,13,229
10/27/22,14,204
10/27/22,15,196
10/27/22,16,198
10/27/22,17,227
10/27/22,18,254
10/27/22,19,217
10/27/22,20,180
10/27/22,21,122
10/27/22,22,63
10/27/22,23,31
10/27/22,24,4
10/28/22,0,9
10/28/22,1,10
10/28/22,2,1
10/28/22,3,2
10/28/22,4,5
10/28/22,5,12
10/28/22,6,23
10/28/22,7,68
10/28/22,8,186
10/28/22,9,322
10/28/22,10,285
10/28/22,11,296
10/28/22,12,269
10/28/22,13,242
10/28/22,14,233
10/28/22,15,222
10/28/22,16,211
10/28/22,17,270
10/28/22,18,275
10/28/22,19,248
10/28/22,20,204
10/28/22,21,124
10/28/22,22,64
10/28/22,23,24
10/28/22,24,7
10/29/22,0,10
10/29/22,1,8
10/29/22,2,5
10/29/22,3,1
10/29/22,4,5
10/29/22,5,5
10/29/22,6,24
10/29/22,7,72
10/29/22,8,156
10/29/22,9,278
10/29/22,10,289
10/29/22,11,323
10/29/22,12,328
10/29/22,13,201
10/29/22,14,226
10/29/22,15,270
10/29/22,16,231
10/29/22,17,198
10/29/22,18,146
10/29/22,19,177
10/29/22,20,138
10/29/22,21,88
10/29/22,22,59
10/29/22,23,38
10/29/22,24,5
10/30/22,0,9
10/30/22,1,15
10/30/22,2,7
10/30/22,3,6
10/30/22,4,3
10/30/22,5,8
10/30/22,6,15
10/30/22,7,43
10/30/22,8,147
10/30/22,9,244
10/30/22,10,241
10/30/22,11,160
10/30/22,12,222
10/30/22,13,310
10/30/22,14,300
10/30/22,15,227
10/30/22,16,281
10/30/22,17,262
10/30/22,18,264
10/30/22,19,210
10/30/22,20,178
10/30/22,21,127
10/30/22,22,59
10/30/22,23,32
10/30/22,24,4
10/31/22,0,11
10/31/22,1,6
10/31/22,2,9
10/31/22,3,8
10/31/22,4,5
10/31/22,5,10
10/31/22,6,18
10/31/22,7,74
10/31/22,8,173
10/31/22,9,267
10/31/22,10,283
10/31/22,11,343
10/31/22,12,308
10/31/22,13,243
10/31/22,14,229
10/31/22,15,223
10/31/22,16,247
10/31/22,17,264
10/31/22,18,226
10/31/22,19,246
10/31/22,20,208
10/31/22,21,149
10/31/22,22,56
10/31/22,23,36
10/31/22,24,6
11/1/22,0,13
11/1/22,1,11
11/1/22,2,2
11/1/22,3,2
11/1/22,4,5
11/1/22,5,11
11/1/22,6,19
